source,target
1631,238
6391,319
386,3187
3264,3139
341,1762
22832,4501
5999,3505
44,3426
844,1893
6603,102
10949,4973
2279,849
4207,34360
1489,1398
1646,1621
48802,10881
9304,1725
40722,48523
19325,128
75606,74305
7645,14580
3185,617
222,6138
561,443
8475,282
254,445
2118,96
8379,1173
8790,28572
2709,2176
65490,38723
6618,12619
6394,7387
5510,18
7751,3462
4009,3685
15761,4162
10255,1472
50857,12591
4177,715
10448,20002
843,1896
5514,1561
691,555
71389,2031
1882,730
6581,576
5956,1621
146,1144
4515,21821
71089,69302
7220,1400
1172,5126
2675,637
20842,14723
9038,5393
1487,2152
25733,5064
36853,13345
3850,696
4989,15236
920,1434
69438,57854
20559,8771
32690,32691
517,854
2635,281
7421,1029
1431,4384
2232,11183
1509,3972
576,34
8756,853
10709,446
339,1323
13037,2652
3684,1164
9684,374
119,39
4391,63
64476,35011
748,2728
1234,3985
2501,1484
1707,22572
1441,8780
6497,21468
67835,67832
625,2157
10240,18
4685,3479
1636,4412
4186,2650
1469,1516
11202,12542
2043,2201
9743,19885
3966,4053
3934,8703
4368,4051
33809,4081
4345,103
8023,17240
16521,991
6031,4124
47964,10335
30638,3359
1084,169
60149,35337
1558,1617
63649,32723
4017,786
1860,1029
3931,6467
1905,843
699,9635
8549,21084
27580,2536
8777,5587
4451,35309
1720,7153
7095,8184
345,2789
586,4497
18205,4913
68298,70942
10363,661
34030,20732
228,1129
707,2704
4887,1305
18664,9426
5227,72677
13659,4154
68062,68063
1218,723
26,804
34198,64207
12080,607
27511,1894
2637,4045
31,573
2056,1401
14786,9168
9059,10898
4567,3833
2648,2084
1529,6865
11602,3281
276,8371
288,8518
8058,12538
6508,15370
5776,443
33355,15848
7149,4544
8541,19809
24587,7144
11756,3501
2869,682
1596,10347
20090,6598
645,6854
55802,22331
5248,3505
19146,1533
35506,14572
2693,28364
446,84
154,2310
67426,46680
1036,8335
48714,11501
6212,482
5241,20358
4120,6559
2387,854
32927,3892
829,87
19580,1908
11717,1581
4359,1623
8526,2750
12802,1719
2509,1619
34,418
7427,4163
5154,130
6458,1849
916,3181
15641,18586
29039,62292
52639,42775
34,1406
15534,2161
660,248
25806,5901
30829,3410
636,109
12237,12260
9749,9735
36215,4689
27680,26257
579,1056
4177,1899
24578,8796
1485,1541
8562,2006
8244,17170
13837,1179
19147,56459
231,792
1253,1143
13128,12571
25358,329
1840,6670
3439,2786
1890,663
3546,2579
1321,73
19315,56575
18211,1264
6095,215
60391,60381
4527,27
5961,12007
913,1618
11,269
24808,1023
20556,8794
447,81
35,2227
1640,9994
1747,1975
1554,69
723,1398
376,31
48819,67926
59287,22793
20211,5262
20772,45489
770,1897
1896,40
1483,10132
3517,6698
1447,40
3392,854
929,344
2786,1910
21311,19868
56789,19505
71399,402
22403,1675
16860,1621
3859,22376
7038,42302
4662,15470
19283,40329
4007,6036
7912,3903
292,4278
696,6624
24524,1891
47009,9743
23660,5222
72919,75440
19291,717
3302,4565
1250,143
22304,9429
13634,52045
6036,40389
3972,7771
7117,421
1129,9016
4032,988
4368,4834
1545,4927
13938,1267
7503,2446
71399,8673
7079,4919
1455,9021
5308,6455
11587,4177
5382,38617
3964,33260
3533,11947
330,4910
13726,20676
1422,19268
11581,40301
8314,558
2294,2156
11259,20223
18693,55992
9997,394
2548,187
2574,7577
2601,1157
53388,53384
63,1172
68,53
14386,763
17482,59
5141,2983
2061,143
30060,3185
4858,1112
46792,12771
1479,2864
1752,4741
46402,8985
5392,138
2606,2457
20588,10629
1435,4116
2565,7961
6780,3969
8280,1894
22251,18955
1635,1398
19520,56803
2408,2978
1312,1013
13452,2636
8842,299
12710,51000
789,2144
3515,31596
2682,555
2970,4577
19809,57089
5159,37604
47,1033
8274,10487
81,2026
2096,757
19315,6319
1918,2560
6326,7024
35527,4486
2969,3345
7197,7198
387,2367
37280,1190
1184,1755
4422,5206
8700,19285
29347,2984
7138,3927
12792,6474
1186,1126
1642,2324
650,3993
254,29
1846,136
20008,10422
722,851
350,411
29482,3014
840,15336
18530,6489
37901,42655
2055,1164
4379,4381
35,49738
129,5276
10045,408
140,6717
1712,320
34098,64151
52853,14583
10109,33835
52070,13679
16353,1751
2084,4072
1725,22811
3175,2909
10450,717
5114,37441
606,4944
18513,6693
6858,250
46999,44127
12263,12237
44407,18890
2642,4913
2694,8431
3124,3830
3039,2220
2747,90
2723,2496
3204,8773
2714,2650
3514,31580
70005,61814
544,35
13180,863
637,12692
1123,551
1818,1853
3838,7141
5837,103
6458,20851
46537,9076
562,93
12802,4618
763,5064
5780,2328
2958,12315
8783,20434
5942,4282
6879,8363
7404,154
1518,18896
33637,63979
1818,136
3865,22350
31043,3428
2429,647
32580,63606
2121,71398
91,1
67938,48895
1007,552
715,410
6774,4423
11573,557
1754,7806
10317,47931
2856,32
3953,780
3867,12762
5103,6322
1476,5941
27728,61765
1459,16791
1904,1719
6669,38513
60402,60388
11658,136
1471,726
2411,4788
45481,67222
1513,8504
455,457
9165,9176
9588,11198
17261,7040
34883,6043
3234,8526
20,2114
320,1178
27986,10442
159,1029
18356,2647
23317,13690
27803,13265
1447,7872
4613,3410
1898,217
79,2512
23296,6871
66379,42001
7421,4984
384,394
3854,691
4952,791
20960,11230
23292,6793
68674,53036
7147,33210
68,61
3558,712
3440,2865
6130,40573
100,611
6374,2694
25814,61030
1677,766
955,143
1283,3887
36532,12371
191,345
48466,10663
28801,62194
1189,8872
62962,30972
5232,35325
2640,1903
1624,1625
426,9824
51710,13217
38880,38879
3536,725
21154,13464
59239,22706
8740,7338
2531,2115
7190,7177
34584,4399
10493,2063
2791,2604
4207,1979
58924,22298
32505,28575
2073,7264
5400,1778
2151,133
19956,13505
45,340
545,159
432,723
426,2104
26070,2190
300,127
6323,10442
50515,12307
11313,3284
35945,35944
2471,15797
3860,3880
19743,14795
576,2650
4547,21376
7817,6674
4154,3352
1184,664
21337,7061
24,689
20109,438
6489,35475
44272,7687
4936,4853
3531,938
354,1389
2322,2373
6772,4946
6499,4039
3835,6281
4522,71399
7418,27604
770,2318
550,1163
1720,5205
8796,9753
13760,712
13180,15922
1861,24345
541,108
35418,4461
67698,47848
391,31
35215,25072
54898,16964
67529,47210
29828,11756
3187,2675
10132,23230
2694,4498
1478,2185
202,336
4596,2750
201,2412
19889,51024
2958,6489
26540,3440
1556,136
607,17
1546,1636
3924,26707
3883,21093
102,418
2481,27366
29386,4098
26021,2638
1620,1401
1892,130
1613,6870
17728,18833
8773,19733
6990,4969
9651,13585
33460,22352
71399,382
33637,1
47457,9761
2209,26179
15250,3415
4617,36051
2627,27870
8280,429
15662,8953
3064,8967
7084,8776
8268,8281
69590,58713
25,333
40111,65880
4401,3104
13024,2013
15347,10703
725,2342
5186,83
9367,408
8842,1402
25091,25087
71399,640
18129,43860
4358,12782
27363,3479
17706,6565
39131,8156
25127,20829
2980,39
35,124
56135,50181
3872,3876
3007,1712
8973,1642
2639,5957
62826,62830
1857,8196
3868,18351
72469,2636
3391,6631
1779,2514
223,6947
60129,24103
12727,32775
653,1361
8971,7944
6171,1398
1453,1885
41610,6625
1636,16281
6470,18274
4556,2043
1490,3892
6725,5584
14595,770
46999,9412
4876,14016
57197,19917
119,73081
15824,19674
3021,5327
848,2151
6625,1032
32580,3881
7047,67729
3302,1108
8058,1516
3301,1186
18685,1346
737,11519
10506,15940
8383,450
3925,5829
4134,6425
10689,48500
961,438
16829,791
2704,4416
7732,1747
3961,33235
2786,28715
969,1399
20116,1472
7460,29566
5873,4186
4160,1411
11164,14844
22376,14580
1694,2239
101,2957
4939,1440
18899,6247
16291,1732
6304,120
51697,71399
27354,44585
19330,16833
15620,5070
2245,4122
7918,2512
3878,777
2075,1075
16199,54180
2227,717
2491,297
567,1114
837,15248
174,879
68243,50532
3826,1111
8977,315
19220,56510
10838,1440
47511,9845
56986,69316
8778,8786
19120,5836
2528,3119
1857,918
6497,6491
1641,6419
2867,8433
3028,312
27005,17723
4037,6636
1044,2059
654,786
12210,18
15692,5953
13310,51803
10313,47920
10431,10424
10485,11201
15921,1815
67969,49058
1542,1475
3415,30928
1450,6594
9168,331
2949,12532
33085,1719
2279,3210
8017,2826
7427,19219
1022,2898
143,39
3822,2120
33745,20032
14609,43815
5469,38849
3210,30163
67402,46516
2060,4954
294,8619
1519,401
13434,51890
39453,65698
9490,11201
5624,125
3631,763
16825,1017
8902,4115
25997,12769
906,15827
12232,24756
3704,625
3920,4508
3752,3410
102,10
59877,1620
123,303
694,2750
6011,40282
3410,2236
653,2377
13258,5289
6490,14844
1163,9842
28007,37665
3875,4330
2162,5957
9264,5675
12052,35783
6747,6168
1762,923
33564,4027
645,11449
28878,21043
1755,9775
12839,898
37135,65061
1705,10675
47907,19390
6302,36561
839,854
20505,1508
683,69
4502,3502
3924,6372
7757,15711
54554,68922
37283,5064
1185,1409
16499,14304
6167,40649
10413,31536
6586,2249
35549,4490
422,2118
49690,11575
5232,22801
4984,77
26963,2379
349,27
26,1324
10760,20143
2707,12907
2461,3637
3178,21454
634,212
1851,4978
20138,1475
14868,21150
989,421
10250,20380
1614,390
12351,1753
39303,39068
54550,16543
71399,5370
10483,37046
6900,737
386,291
14645,5144
4561,696
3873,11097
65,738
2390,1179
1898,1479
6784,1629
2565,636
71,18
1278,18305
792,790
20592,20588
23333,14881
2043,1312
4081,9641
7404,5617
46,550
546,5393
6499,8727
809,563
6142,916
8553,290
3923,11560
225,34
9429,8376
1225,3285
1615,8588
12487,3896
8788,4184
91,64
2182,20379
3220,7252
21339,1567
13228,6876
970,8358
2037,1013
1020,16830
2248,20750
2174,2634
20754,28623
2497,4325
6723,41979
12731,1619
212,34
24293,1857
879,401
1847,12921
12346,2694
61,2364
3005,1166
942,2361
340,783
42173,6776
54917,16996
1684,6245
72968,2144
23184,1753
77,665
703,7935
33488,7870
3176,773
70269,63685
2307,26795
5812,4049
5232,11884
6011,40284
61991,70039
1755,1747
3117,37
19134,6623
28397,62030
12584,6622
6523,8280
3035,1037
1228,136
19299,8715
8791,20570
22013,6512
71028,68980
2728,19
103,101
11578,4053
18355,7530
1494,20329
6774,2757
53145,14935
28253,7618
7630,4415
640,415
6526,12921
3522,3441
2388,1128
3371,3187
5140,37497
2858,1274
5224,37969
13504,11330
1813,6631
6722,2160
17943,1227
14946,5511
9490,47138
1852,2810
384,1258
20853,5628
5632,3186
11797,707
9414,24827
5343,4019
1283,549
5034,1701
15798,7661
4931,13726
763,25568
5267,6616
3429,3601
1596,61
4010,417
21091,10571
565,7506
1368,3659
5612,562
16360,32789
6990,10493
8697,4168
14431,3502
5158,37603
4749,13735
1678,7928
63857,33328
11768,1178
1865,5958
925,101
19737,2652
58536,44
27211,49217
25152,2528
9129,7125
913,326
29139,12514
3783,19370
12373,663
22699,59238
11199,4282
3120,6489
2659,2693
3985,116
11457,552
11885,6912
6591,37586
7155,141
2235,1815
18693,36934
2191,2264
32056,32066
6003,21821
2479,331
3644,16489
6147,639
33611,14544
4120,128
8880,1108
46973,9404
2433,12603
2067,4837
123,141
40275,8803
5224,22365
33313,21084
1423,74
8603,5142
5103,9179
29591,3064
1533,20923
27,127
3300,30516
4472,2059
3404,1766
2969,29269
31444,63150
5289,1161
14821,788
1835,73945
6736,1409
26524,21144
61050,25883
744,1179
12346,5209
3044,8498
16571,14493
10477,10912
5175,1892
763,2656
4187,2640
2970,1621
29409,36160
21506,58379
43358,7358
10721,3065
9738,1274
20183,3264
45368,67195
7427,32736
135,2236
4881,25567
98,2953
13524,28756
21073,58129
29677,8770
5209,31413
3548,2870
31712,63274
439,10597
4984,15031
6015,1863
136,410
5542,8803
2362,11157
3531,22689
3321,10420
6558,4010
32225,737
172,1516
6765,1497
11775,18
34,2995
395,8021
29895,3138
68366,550
1002,2008
2265,2096
24794,53957
2707,28536
1938,1149
2565,28
13139,853
358,697
5982,17166
1831,2194
4080,552
2290,3249
23596,59770
9400,3216
28838,2839
41539,6598
12852,1516
11092,1396
634,57
3148,2228
5545,5541
1059,4553
23984,16644
6762,2113
11571,4606
27,776
2947,2960
5992,59
119,2939
546,759
1636,749
1748,975
1720,4472
63090,31314
4767,70
302,388
4790,1
314,2303
13063,20734
1410,136
16897,2228
8729,26604
15268,15273
27,1110
4121,4078
13148,29629
93,100
60265,42525
590,4705
10171,83
699,1075
7619,4946
2721,911
12615,1200
2174,1191
53328,35497
555,8976
1775,2463
2488,4850
7394,43476
3268,5636
6511,4966
18677,26806
18934,56200
5755,39399
14892,4168
4337,4685
7428,1440
636,444
24044,9258
3345,11171
56823,19551
53774,55046
38676,5383
11577,8433
4010,4118
991,4898
1181,1619
18915,28036
53263,15083
21113,3864
785,630
998,4412
73389,2052
1227,66
16489,987
2153,2445
708,4964
68411,51671
1225,34
10724,2563
579,634
6561,4411
3514,6499
590,783
53391,15238
1423,40
34901,46360
3255,5386
2035,27
11296,966
3644,2318
18661,5972
7617,1398
5628,18504
2451,1164
32877,6497
17169,16894
536,449
620,5895
6764,8779
395,4412
11238,918
3035,918
9490,1401
617,128
43910,8754
997,35
12192,826
9091,1511
17126,19312
71399,14552
4702,1390
3442,1614
60026,23974
1514,431
3115,2896
10446,2678
1869,19370
2420,888
332,3085
19343,681
8296,9023
40790,21710
7722,1179
1516,5412
12750,7928
4163,1635
2183,2228
696,909
1179,650
6179,118
16403,51086
4978,2146
679,236
37896,8196
1694,1028
8136,3281
24425,1858
18732,4413
7484,2215
10321,47939
8169,1407
4486,6878
132,2680
19457,15493
5845,720
143,1254
4679,0
637,4583
593,2
6648,39687
1119,2631
6963,1516
62883,70159
1512,7061
4341,26525
1209,17801
7687,13835
3850,81
717,1738
41268,6521
1892,5837
31805,6477
4313,1304
17166,35529
71404,3174
58197,21186
8680,2650
6607,4019
3867,3939
44314,7693
7206,6507
25455,6017
47499,10644
23586,59752
568,3901
4678,1390
743,2463
3075,29644
31414,22348
791,438
2327,6146
12913,16947
146,4549
119,6289
22311,1665
3077,5232
11290,33164
746,326
5795,2045
28494,19961
11457,3720
1209,687
1884,381
2232,5253
54805,16893
5838,8301
14543,52691
437,116
7310,3420
7124,3138
6431,1405
2065,399
2707,26017
5950,111
2420,2469
2544,60
78,101
8790,1512
26547,6579
250,344
3211,3014
15596,1111
306,1738
725,5117
2625,4569
6467,8802
4832,10760
438,24
6732,14122
1720,24435
140,301
20427,57623
3479,380
17106,2218
16341,14711
36110,5140
11349,20508
11693,564
1910,16028
6685,4416
916,2008
17935,17937
13345,4124
15369,737
1678,3806
6455,12251
2696,546
75877,75876
16428,4969
776,3554
2318,401
7435,43653
75840,3281
1002,4524
28230,6653
3420,2024
53153,18880
6708,28497
2704,11766
12253,2704
2704,1749
315,305
6175,973
9829,386
53261,1029
7271,3266
554,11493
7295,8040
58548,21704
1835,23943
2060,2509
427,357
1016,5020
2703,28450
62372,34136
4292,3674
2958,165
65936,40277
4000,12624
3585,10281
362,550
61242,26291
61870,36949
983,2008
4547,9087
2897,101
9895,26864
21021,58096
824,647
508,1754
68587,52556
1596,74933
1409,12754
3011,2865
2096,215
25899,4061
5248,12862
7761,141
1072,1614
55314,18955
590,2054
6470,10552
4179,4173
546,11382
44970,8113
20804,4964
4318,63
3454,611
12875,1643
101,33
11541,12191
2082,381
14848,24224
3104,1635
2419,169
2656,1177
53154,14950
43433,66693
12933,6477
2640,28008
6592,2228
55781,18359
5299,28895
5514,136
61358,26558
14399,763
5266,18076
1211,401
7107,2893
2470,392
312,409
12811,18277
6668,16592
8106,11179
1440,662
8701,2144
12760,51096
4177,4120
3939,18
746,1764
16169,1815
3873,6661
796,1005
1389,3019
62,3169
6722,597
1975,350
18472,1299
12746,51041
1189,17672
17649,849
4173,23468
5228,4578
1304,111
5960,1440
17545,2693
3852,2115
33149,3935
550,2
71927,1753
966,6
42325,1516
2247,21
1084,1036
993,1274
26203,2215
4204,4614
1898,407
55331,17691
12635,20964
2036,879
28633,35651
410,805
21823,22789
9864,923
9366,27046
3120,3479
24257,22230
3211,16589
2120,3112
1440,78
737,1909
13054,12255
11964,3117
3040,1396
72120,75299
13196,2028
68065,68062
16700,1004
3121,2642
3206,705
2860,31
6136,854
526,1619
7579,1450
39573,5813
4855,18335
1183,1891
26024,43171
113,721
4944,13533
1613,843
5862,39708
10705,18
1638,3042
6523,6008
9308,14580
11,24
1209,681
6496,8440
3432,652
1702,1304
13159,22865
2176,5509
22530,29008
3868,32763
18661,1481
25197,2041
1520,28
5274,2517
21764,9412
2775,6005
425,1761
763,74385
514,354
20718,1518
395,4560
40,3141
17455,1906
2378,3393
30,718
1401,769
8719,1606
15803,4964
2680,6875
22810,3410
40546,6104
11138,6147
2972,7828
10109,13063
6003,9974
8096,6605
3872,12905
3,687
739,2939
6467,11777
6489,19336
10548,5262
1702,771
52047,13634
418,738
1196,846
1851,10170
18027,725
4190,7887
6476,3948
5869,8745
7118,10704
6345,824
370,3685
824,1623
16037,2966
10646,10643
373,2864
634,33366
35,786
24301,1857
16898,33216
20826,21390
14786,786
2654,77
1353,8598
6724,6595
3869,1455
30338,1617
8282,2113
6136,4325
4688,27381
3984,1025
3923,3920
645,2558
14431,6036
10062,47656
15369,5953
1476,4368
2429,5964
29372,8270
